transcript_id,ERR188044,ERR188104,ERR188234,ERR188245,ERR188257,ERR188273,ERR188337,ERR188383,ERR188401,ERR188428,ERR188454,ERR204916
MSTRG.274.1,381,273,2020,281,249,175,334,1616,1406,197,277,378
NM_001475,0,0,0,0,0,0,0,0,0,0,0,0
NM_001474,0,0,0,0,0,0,0,0,0,0,0,0
NM_001004486,0,0,0,0,0,0,0,0,0,0,0,0
NR_028407,48,38,5,38,37,4,44,44,54,18,0,0
NM_002625,0,0,29,15,7,9,19,14,24,14,5,7
NM_002621,271,38,132,0,0,84,3,0,0,128,0,0
MSTRG.814.4,0,0,133,0,251,0,150,0,0,0,0,0
NM_080632,184,183,244,10,122,7,180,167,242,118,0,4
MSTRG.809.1,70,89,91,70,101,42,108,76,98,49,72,64
NR_002584,0,10,5,6,0,2,6,4,3,4,4,4
NM_005938,625,390,874,294,316,280,507,480,492,474,564,440
NM_001122670,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291868,0,0,0,0,0,0,0,0,0,0,0,0
NR_120494,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291867,0,0,0,0,0,2,6,4,4,0,4,1
MSTRG.525.1,24,40,58,41,43,18,85,39,46,65,37,50
MSTRG.561.1,4,4,3,0,0,0,0,0,0,0,2012,0
NM_001256120,373,272,536,337,449,59,525,338,969,217,338,302
MSTRG.153.1,18,2,10,1,8,2,33,7,20,7,9,19
MSTRG.545.1,10,16,18,4,0,4,0,0,6,4,3,3
NR_111960,183,227,193,43,111,165,425,49,0,184,233,188
MSTRG.646.1,0,0,0,0,0,256,0,0,0,0,0,0
NM_001170460,6,632,11,2,5,0,8,3,6,3,8,4
MSTRG.271.1,33,12,34,17,10,10,18,21,10,6,8,7
NM_005710,103,16,70,64,61,49,584,34,78,51,57,77
MSTRG.543.1,0,4,0,2,0,0,13,0,0,0,2,0
NR_073150,0,0,0,0,0,0,3,6,0,0,0,5
NM_001080143_dup8,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.541.1,436,593,456,270,619,232,558,588,706,398,319,420
MSTRG.541.7,166,157,356,173,172,120,161,149,310,15,229,46
NM_057162,0,0,0,0,0,0,0,0,0,0,0,0
NM_175723,0,0,0,0,0,0,0,0,0,0,0,0
NM_002536,1927,1057,1630,752,552,562,62,973,792,532,841,904
MSTRG.272.3,71,0,461,458,585,10,724,401,566,14,32,15
MSTRG.272.2,12,342,0,0,0,2,0,393,623,2228,4,0
NM_001144002,3,1661,1355,1018,1215,564,1661,1359,1990,980,1254,1380
NM_001144003,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.272.7,1,0,0,0,0,0,0,0,0,0,469,0
MSTRG.272.6,53,94,1128,28,47,0,117,36,694,26,115,37
NM_001144006,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.272.4,0,0,763,543,323,0,739,359,541,0,0,0
NM_001144008,0,0,0,0,0,0,0,0,0,0,0,0
NM_001144009,0,0,0,0,0,0,0,0,0,0,0,0
NM_021963,435,243,241,65,254,130,88,151,191,108,141,231
MSTRG.1063.1,0,54,192,30,7,44,425,62,304,0,70,36
NM_001163257,13,0,0,0,0,0,6,3,16,0,3,10
NM_033670,0,0,0,0,0,0,0,0,0,0,0,0
NM_194463,0,0,0,0,0,3,0,0,3,0,0,0
NM_000868,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.474.3,31,1944,17,1052,0,0,1624,0,1475,0,1740,0
MSTRG.474.2,2114,532,2984,152,1678,1342,593,2467,381,1607,399,2104
NR_030240_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NR_037859,10,1,0,0,5,2,10,8,7,7,8,6
NM_001037535,0,110,0,0,197,0,385,1,155,0,0,363
NM_001097579,160,65,107,24,210,28,117,70,125,42,10,8
NM_001037536,287,144,176,0,246,0,316,186,156,278,0,368
NM_001289,421,350,252,1351,1125,290,988,411,2390,599,976,654
NR_033773,0,0,0,0,0,1,0,2,1,0,0,1
NM_007131,358,216,641,149,543,83,605,148,152,68,127,455
NR_027250,0,0,0,0,0,0,0,0,0,0,0,0
NM_001012978,49,71,0,0,0,0,0,0,59,0,245,0
MSTRG.494.1,21,35,24,9,21,5,30,25,27,20,31,15
NM_173834,1124,1171,1162,749,935,424,932,1013,1193,610,1206,1091
MSTRG.478.2,1915,716,712,444,633,835,731,561,2289,389,1453,444
MSTRG.478.1,827,2809,514,414,257,393,330,144,256,134,2267,4210
NM_001282505,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282502,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282501,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.151.1,10,24,6,0,5,8,14,3,7,2,8,3
MSTRG.496.1,5,1,8,3,0,2,2,2,1,0,3,1
NM_001122606,0,0,0,0,0,0,0,0,0,0,0,0
NM_012282,15,11,24,23,34,21,18,29,31,8,26,11
NM_012280,65,56,311,825,379,374,1222,273,879,702,1125,1040
NM_012286,1430,2241,1881,1329,1840,710,2028,1707,2362,1112,1630,1390
MSTRG.489.2,89,270,415,281,698,215,553,242,1422,623,578,499
NM_053281,0,0,0,0,0,0,0,0,0,0,0,0
NM_001174092,0,78,74,51,100,33,64,93,119,82,69,0
NM_001042749,692,373,449,6,649,0,1243,1601,1593,243,652,899
NM_001007551_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_002893,8103,10054,9118,5708,7709,3513,9002,8448,9832,6786,6828,7604
NM_001277307,4,0,5,0,0,0,4,0,3,11,6,0
NM_001017991_dup1,0,0,0,0,0,1,0,0,0,0,0,0
NM_014370,8,12,7,2,2,2,9,2,15,3,7,13
MSTRG.626.1,116,241,198,293,346,225,437,196,345,190,140,195
NM_031894,0,0,0,0,0,0,0,0,0,0,0,0
NM_018969,0,6,0,0,6,0,5,0,0,0,0,4
MSTRG.468.1,154,199,163,105,120,59,194,147,129,93,179,139
MSTRG.141.5,79,660,312,0,25,0,163,214,662,40,31,58
NM_001129765,366,307,291,203,404,4,585,304,364,262,97,324
NR_037927,267,257,94,166,98,220,110,139,192,48,291,256
NM_001173516,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173517,25,40,129,61,28,8,155,19,141,13,100,4
NM_001170649,2260,1632,2737,137,2070,1044,2803,1981,147,1086,1432,152
MSTRG.395.30,348,11,31123,1,1,1,11395,0,27790,1,8,70
NR_106734,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.921.2,7,2,17,12,284,1,486,139,16,13,32,6
NM_001727,0,0,0,0,0,0,0,0,0,0,0,0
NM_001012977,0,0,0,0,0,0,2,0,0,0,0,0
NM_001721,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.823.1,1216,1402,1213,717,1245,431,1010,932,1901,753,1007,1154
NM_020742,0,0,0,0,0,0,0,0,0,0,0,0
NM_001654,0,0,0,0,0,0,0,0,0,0,0,0
NM_017745,1654,722,571,44,70,43,116,36,134,307,328,181
NM_016610,0,0,0,0,3,5,5,0,0,0,0,0
NM_001009609,0,0,0,0,0,0,0,0,0,0,0,0
NM_021183,52,63,134,10,3059,43,3544,2826,56,106,1416,3348
MSTRG.460.1,4,12,0,2,3,0,0,1,5,2,3,7
NM_001080144,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.149.1,9,9,20,7,5,3,5,2,10,6,2,1
NR_033699,65,71,90,43,70,37,104,77,117,56,99,110
NM_001173474,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173473,0,0,4,2,0,0,0,0,0,0,0,4
NM_018388,173,138,211,37,128,88,52,196,103,11,50,63
NM_001173479,0,0,0,0,0,0,0,162,43,28,0,0
MSTRG.1063.7,0,0,53,21,5,1,0,0,0,1,545,6
NM_001327_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173487,3,2,0,0,6,1,0,0,2,2,3,84
MSTRG.347.3,39,15,39,14,21,7,21,8,21,9,17,15
MSTRG.835.1,9,11,14,11,57,4,10,18,7,11,7,10
MSTRG.347.4,179,182,191,60,107,54,245,69,135,84,121,113
MSTRG.112.10,0,0,560,0,0,0,0,0,0,0,0,0
MSTRG.112.11,0,1,0,0,0,0,0,0,0,0,754,0
NM_001476_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001146256,0,0,0,0,0,0,0,0,0,0,0,0
NM_001476_dup1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.523.4,0,0,879,500,0,894,1538,0,0,886,0,879
NM_001080138_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_000898,0,0,0,0,0,0,0,0,0,0,0,0
NR_028089,0,0,0,0,0,0,0,0,0,0,0,0
NM_144967,3,0,0,0,0,0,0,0,0,0,0,0
MSTRG.326.5,1433,7,8,1528,1365,207,7,1,7,2,1,10
NM_173694,0,0,0,0,0,0,0,0,0,0,2,0
NM_181313,98,29,9,140,262,20,74,79,53,17,75,105
NM_181312,82,51,21,116,107,17,69,50,51,31,105,79
NM_194324_dup1,67,46,31,29,26,14,43,32,0,53,23,57
NR_049842,2,1,6,0,0,0,1,2,2,1,2,1
NM_144969,0,0,0,4,0,0,0,0,0,0,0,2
NM_144968,19,12,20,5,6,3,4,16,17,0,5,5
MSTRG.980.7,279,0,0,0,0,101,0,0,0,0,0,0
NM_001031834,3,7,8,3,5,5,11,7,7,1,7,2
NM_001012428,0,0,0,0,0,0,0,0,0,0,0,0
NM_001013403,0,0,0,0,0,0,0,0,0,0,0,0
NR_024359,11,0,6,0,0,0,5,5,0,6,0,0
NR_130768,0,0,0,0,0,0,0,0,2,4,0,0
NM_001167947,301,352,441,485,244,66,211,243,303,148,304,328
NM_001128167,0,0,0,0,0,0,0,0,0,0,0,0
NM_001128166,0,2,0,0,0,0,0,0,0,0,0,0
NM_000252,382,341,541,206,358,283,326,505,293,335,304,264
NM_006150,615,857,1082,731,845,245,1138,623,1216,473,810,1151
NM_001242362,16,2,2,3,4,2,2,4,3,2,0,1
MSTRG.1063.8,0,1,0,0,0,0,0,0,22,293,2,1
MSTRG.881.4,3,2,1,132,4,5,110,2,52,36,106,39
MSTRG.881.3,0,0,0,0,0,0,0,0,0,57,0,0
MSTRG.881.2,197,59,429,0,6,2,54,0,1,0,2,117
MSTRG.333.1,15,7,3,5,3,2,8,5,0,0,3,1
MSTRG.442.1,18,43,77,18,26,10,71,111,8,33,185,16
NM_001291543_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_017413,146,276,85,102,34,25,84,122,201,53,47,224
NM_017416,0,0,0,0,0,0,0,0,2,2,2,5
NR_120499,0,0,0,0,0,0,0,0,0,0,0,0
NM_001287758,5,0,0,3,0,0,0,0,0,0,5,0
NM_001287759,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098405_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098405_dup3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098405_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001017991,0,0,0,0,0,1,0,0,0,0,0,0
NM_004979,158,141,128,51,64,65,92,71,79,38,69,80
NM_001098405_dup5,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1026.1,141,20,21,1,1,2,4,2,21,18,22,44
NM_003785,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1026.8,148,354,593,758,575,337,611,734,501,135,989,585
NM_005636_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001099685_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184835,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184834,0,0,0,0,0,0,0,0,0,0,0,0
NM_001010862,505,615,467,309,228,239,317,245,68,23,167,49
NM_001184836,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184831,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184830,5,0,0,0,0,0,0,0,0,0,2,0
NM_001184833,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098408_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098408_dup3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098408_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098408_dup5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282187,1,0,0,1,0,0,69,0,0,0,0,0
NM_001164619,0,0,0,0,0,0,0,0,0,0,0,0
NM_001164618,0,0,0,0,0,0,0,0,0,0,0,0
NM_001164617,0,0,0,0,0,0,0,2,0,0,2,0
NR_024501,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282188,0,0,0,0,0,1,0,0,0,0,0,0
NM_021015,0,0,0,0,0,0,0,0,0,0,0,0
NM_013239,397,267,359,503,296,136,450,95,474,168,155,425
NM_001297563,119,142,194,102,159,105,115,133,136,48,153,102
NR_024503,3,0,0,0,0,0,0,0,0,0,0,0
NM_001297564,0,54,67,0,0,0,63,0,0,118,0,0
NM_001172672,0,0,0,0,0,0,0,18,0,0,0,0
NM_001017417,20,0,56,0,8,0,9,21,18,20,162,27
MSTRG.1050.1,236,292,174,0,0,110,128,113,177,119,198,186
NM_024921,57,64,82,14,124,30,0,78,62,6,274,90
NM_001306188,61,201,180,117,0,106,161,217,196,174,261,190
NM_001080142_dup7,0,0,0,0,0,0,0,0,0,0,0,0
NM_175698,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080142_dup6,0,0,0,0,0,0,0,0,0,0,0,0
NM_001145934,0,0,0,0,0,0,0,0,0,0,0,0
NM_001012755,0,187,0,0,0,105,513,0,0,0,0,0
NM_001080142_dup4,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.939.1,259,151,198,190,201,82,291,170,243,155,230,217
NM_001474_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001474_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NR_026594_dup1,29,27,54,11,13,20,11,5,8,16,14,44
NM_021992,0,0,6,0,0,0,0,0,4,9,0,0
NM_021998,8,0,347,0,0,0,0,0,143,0,0,10
MSTRG.360.5,414,89,0,58,0,0,65,0,69,0,49,58
MSTRG.382.1,94,123,126,58,84,42,95,142,139,71,138,84
NM_001277423,0,0,0,0,0,0,0,0,0,0,0,0
NM_001017991_dup2,0,0,0,0,0,1,0,0,0,0,0,0
NM_003491,1234,1136,1321,1741,1281,1159,1710,1034,2211,714,952,1048
MSTRG.360.3,0,262,274,135,96,108,210,120,191,0,120,193
NM_001128835,0,21,0,0,17,0,0,0,0,0,0,494
NM_001128834,3,0,0,0,0,0,0,0,0,0,0,0
MSTRG.840.12,1,10417,3965,3986,3128,9,0,0,0,5168,0,886
MSTRG.360.2,13,93,72,75,112,27,79,102,120,0,66,86
NM_001039091,465,798,1938,438,741,317,1147,654,429,1168,513,357
NM_001127199_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001303626,9396,20464,84,35,12285,31,13348,12,18838,0,34,3597
MSTRG.264.2,263,65,104,9,36,5,0,1,9,28,20,2
NM_001177465,0,0,0,0,0,0,0,0,0,0,0,0
NR_073432,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.85.1,471,754,622,526,590,203,582,756,1378,468,761,723
NM_001171907,352,329,467,286,286,154,430,269,521,290,448,258
NR_037444,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.590.1,111,55,183,4,204,65,106,153,223,61,258,202
NM_001282186,0,138,92,74,0,32,0,0,45,62,0,81
MSTRG.590.3,641,727,742,242,1133,396,1296,966,407,984,961,707
NM_001171909,6,7,16,7,10,5,10,7,16,11,8,4
NM_001271835,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271836,278,238,309,234,254,107,356,182,235,160,333,236
MSTRG.87.1,8,44,16,22,35,9,47,69,108,33,12,62
NM_001282337,0,0,0,313,0,0,0,302,0,0,0,0
NM_013955,0,0,0,0,0,0,0,0,0,0,0,0
NR_028477,5071,4884,496,2392,593,0,4625,1626,5598,4337,5599,471
NR_028476,3216,3921,104,2161,54,123,3938,0,3231,0,0,4796
MSTRG.67.13,0,0,0,0,65,0,0,0,0,0,0,0
MSTRG.568.1,5,3,5,5,13,0,28,4,10,2,6,2
NM_002637,195,61,99,24,58,69,92,29,120,63,53,58
NR_104128,75,25,19,48,47,29,88,49,23,31,25,57
MSTRG.41.7,26,0,0,26,0,0,25,0,35,0,7,33
NM_001039891,39,0,0,0,14,0,0,0,124,135,0,0
MSTRG.81.6,104,29,105,21,40,44,55,44,54,47,34,26
NR_104121,84,40,0,0,0,53,0,0,67,38,0,0
MSTRG.935.1,13,0,1,3,7,4,12,10,3,0,0,2
NM_017518,358,241,179,31,30,219,38,24,35,39,25,35
NR_110387,0,0,0,0,0,0,0,0,0,0,0,0
NR_110386,0,0,0,0,0,0,0,0,0,0,0,0
NR_110385,0,0,0,0,0,0,0,0,0,0,0,0
NR_110384,0,0,0,0,0,0,0,0,0,0,0,0
NR_110383,0,0,0,0,0,0,0,0,0,0,0,0
NR_110382,0,0,0,0,0,0,0,0,0,0,0,0
NR_110381,0,0,0,0,0,0,0,0,0,18,5,0
NM_001178110,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.61.2,897,1955,1467,881,881,7,2501,1152,527,1064,536,2154
MSTRG.61.1,1059,1547,2426,33,545,1382,1554,319,673,1336,1321,961
NM_021123,0,0,0,0,0,0,0,0,0,0,0,0
NR_110388,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.963.1,399,511,418,364,488,181,502,504,723,330,369,346
MSTRG.41.8,155,59,124,65,17,0,78,11,38,16,0,83
NM_001256155,355,326,77,165,147,45,175,48,326,69,74,0
NM_001007523_dup1,35,86,26,3,489,101,4,4,4,60,3,3
NM_021118,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.93.1,10,3,17,0,2,0,0,7,4,6,8,4
NM_005765,6161,5118,4118,2924,4343,1912,3838,4327,5723,2726,5212,3842
NM_005096,303,198,347,0,317,179,273,248,1077,0,416,210
MSTRG.3.3,41,24,35,51,17,96,76,19,48,17,32,36
MSTRG.3.1,179,5,103,512,0,27,0,1448,7,0,187,1637
NM_014271,0,0,0,0,0,0,0,0,2,0,0,0
MSTRG.193.1,17,10,62,12,20,11,37,10,18,11,19,25
NM_001142391,0,0,0,0,0,0,25,0,0,1,0,0
NR_110412,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.91.1,43,81,66,9,31,14,33,15,98,10,22,21
NR_110410,57,62,44,37,26,20,56,35,61,17,44,48
MSTRG.1.1,22,30,49,2,12,14,20,11,34,11,16,13
MSTRG.97.1,78,1315,93,1215,83,670,2148,951,125,586,894,448
MSTRG.97.3,1600,5,2015,12,1198,94,1,167,181,277,616,218
MSTRG.97.2,0,0,0,0,0,0,0,0,1410,0,0,0
MSTRG.594.2,213,1827,286,0,0,0,1102,0,0,0,0,0
MSTRG.594.3,0,1,0,0,1,37,0,0,0,0,0,0
NM_033642,0,0,0,0,0,0,0,0,0,0,0,0
NM_033641,0,0,0,0,0,0,0,0,0,0,0,0
NM_001144010,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.71.1,11,1,0,0,0,0,0,4,0,0,3,0
MSTRG.944.1,24,16,0,22,13,0,31,2,21,13,21,55
NM_001080141_dup8,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080141_dup9,0,0,0,0,0,0,0,0,0,0,0,0
NM_078628,880,1417,1137,1219,981,363,2422,949,1529,1649,1108,1635
NM_078629,1813,2072,3105,2211,2052,1024,2566,1781,2197,1594,2712,2087
NM_001080141_dup4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080141_dup5,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.596.2,403,231,36,150,264,127,149,167,195,151,300,210
NM_001080141_dup3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001103151,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080141_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_019003,0,0,0,26,0,0,63,0,0,0,0,0
NM_019007,601,369,722,365,397,273,650,396,464,355,400,76
NM_177456,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.202.2,0,0,0,0,0,0,0,0,0,0,0,585
NM_019556,391,273,310,112,364,69,255,268,223,133,291,177
MSTRG.202.1,682,622,1222,292,650,395,1205,760,423,734,512,65
NM_014500,3316,3623,3451,1978,3078,997,4631,3771,3163,2463,2643,2319
NM_178129,11012,7584,10371,5462,6467,3224,6668,6157,5888,4218,7106,6302
NR_003007,0,0,0,0,0,0,2,0,0,0,0,2
MSTRG.631.1,843,620,1029,302,317,283,257,446,609,535,435,593
MSTRG.776.1,1,2,9,0,3,0,23,8,0,11,7,4
MSTRG.907.5,293,934,303,0,209,0,282,0,966,2,0,257
MSTRG.907.6,284,2,6,0,1,9,211,0,12,0,2,220
MSTRG.907.7,402,675,245,4,493,16,361,3,343,1,5,249
NM_178124,869,629,804,560,650,281,683,468,1106,486,616,890
NR_033742,0,2,1,0,2,0,3,2,0,0,3,3
NR_037842,4,7,0,0,0,0,9,0,0,0,0,5
MSTRG.907.3,103,133,155,72,144,226,121,514,93,230,348,193
NM_005369,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.770.1,212,236,283,132,186,62,300,200,240,152,126,151
NM_001113490,991,994,904,0,0,0,0,655,0,2,564,593
NM_005361,0,0,0,0,0,0,0,0,0,0,0,0
NM_005363,0,0,0,0,0,0,0,0,0,0,0,0
NM_005362,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.905.2,0,0,35,0,0,0,0,0,0,10,0,0
MSTRG.905.3,20,4,0,0,0,0,7,0,34,0,4,13
NM_171998,804,749,874,688,653,295,826,679,785,520,1256,823
NM_005366,0,0,0,0,0,0,0,0,16,0,0,0
NR_033349,0,0,0,0,0,0,0,0,0,0,0,0
NR_033348,0,0,0,0,0,0,0,0,0,0,0,0
NR_002718,0,0,0,0,0,3,0,0,0,0,0,0
NR_038462,0,0,0,0,0,0,0,0,0,0,0,0
NR_038461,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.67.1,10,0,30,54,12,0,86,5,7,78,1,6
NM_004143,10,6,9,8,0,0,10,3,14,5,6,4
NM_001421,1231,1032,636,1583,965,412,2417,1487,7,1393,2094,1490
MSTRG.67.2,0,19,0,0,1,25,0,4,0,148,0,0
NM_001399,3,0,3,0,0,0,0,0,2,0,0,2
NM_173358,0,0,0,0,0,0,0,0,0,0,0,0
NM_198510,0,0,0,0,0,0,0,0,0,0,0,0
NM_001939,42,50,23,17,22,24,42,16,29,6,29,28
MSTRG.9.5,517,601,83,0,401,0,209,438,579,152,557,659
MSTRG.9.4,1,1,23,0,31,0,2,8,2,5,7,1
MSTRG.778.1,8,8,8,4,6,1,2,3,2,2,25,2
NM_001164415_dup1,0,0,7,0,0,7,0,0,0,0,4,0
NR_027139,59,145,84,55,81,55,0,0,129,59,47,50
MSTRG.9.6,0,0,0,0,0,28,0,0,1,0,0,2
NR_031667,0,0,0,0,0,0,0,0,0,0,0,0
NR_027131,95,70,105,65,97,43,154,83,135,75,94,69
NM_018977,0,0,28,0,0,0,5,0,0,0,0,3
NM_138382,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282607,0,0,0,0,0,0,0,0,0,0,0,0
NR_029905,0,0,0,0,0,0,0,0,0,0,0,0
NR_109776,5,7,0,2,0,0,3,0,1,0,7,12
MSTRG.181.1,0,5,14,3,11,4,10,3,12,7,9,12
NM_000061,10918,6902,12250,5775,6420,5017,9034,8733,9253,6561,8368,6725
NM_001142418,688,1135,1262,918,989,376,1282,879,1177,868,1070,756
NM_001170628,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13.1,38,7,21,3,6,0,11,9,15,5,18,13
NM_017883,133,150,158,104,56,62,42,61,107,167,97,63
NM_133179,0,0,0,0,0,0,0,0,0,0,0,0
NM_001649,0,0,0,29,0,0,0,5,0,14,0,0
NM_016607,1438,685,1174,755,986,375,688,1099,825,613,1177,1344
MSTRG.553.1,763,618,593,314,468,170,693,402,606,381,525,576
NM_016608,0,175,0,102,168,0,135,94,346,0,110,149
NM_001009615,0,0,0,0,0,0,0,0,0,0,0,0
NM_001009614,0,0,0,0,0,0,0,0,0,0,0,0
NM_001195214,2,80,46,2,2,50,64,1,37,1,2,3
NM_001288747,200,596,335,914,230,92,2482,2949,3417,107,301,3062
MSTRG.894.1,138,7,17,128,4,71,5,3,6,23,25,9
NM_001080145,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170747,122,10,7,72,8,0,11,136,18,13,68,50
NM_173495,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.894.3,209,63,117,112,34,101,111,39,38,92,707,270
MSTRG.870.1,11643,13196,14879,9397,10458,4059,11790,13347,14593,7786,11738,10558
NM_001666,1811,2270,1856,3339,4328,1510,6332,3720,5722,1573,4583,4028
NM_001135565,336,7,18,271,1,164,289,2,201,13,3,390
NM_001142529,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142528,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1015.12,69,587,1271,20,21,345,18,12,516,546,50,25
NM_001142525,161,0,51,0,0,0,0,0,0,0,41,0
NM_001142524,24,207,46,44,65,43,62,4,55,41,101,131
NM_001142527,0,0,0,0,0,0,0,0,0,0,16,0
NM_016937,3942,5530,3929,2151,3019,1720,5522,3406,5035,3057,3102,4066
MSTRG.894.4,127,97,14,0,33,0,62,20,37,67,0,17
MSTRG.739.11,0,0,0,1,0,0,490,28,412,0,0,0
MSTRG.739.10,710,0,541,0,0,0,0,0,0,0,0,471
MSTRG.739.13,17,21,79,34,0,25,68,1,8,45,23,16
MSTRG.739.12,203,27,177,0,0,0,213,0,162,68,135,179
NM_144970,1721,2207,3074,1714,1678,0,2482,1652,2055,0,1320,3101
MSTRG.433.1,165,168,167,77,132,49,188,86,149,87,84,119
NM_181303,21,94,35,28,21,5,78,46,60,22,69,66
MSTRG.598.1,15,0,10,3,0,0,0,0,0,0,0,0
MSTRG.917.2,0,84,468,342,684,0,751,304,524,109,0,0
NM_001300901,0,18,0,2,0,2,1,0,3,1,1,2
MSTRG.894.8,36,1,1,1,19,0,20,1,1,22,3,7
MSTRG.645.1,942,42,34,23,20,31,26,19,72,18,34,37
MSTRG.544.1,126,229,142,114,121,61,193,92,157,66,130,109
MSTRG.645.2,841,163,734,317,126,355,1003,960,1780,93,1214,180
MSTRG.133.5,119,71,155,27,43,0,39,38,110,60,0,83
MSTRG.133.4,1150,0,0,0,0,0,0,0,0,0,0,0
NM_005365_dup1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.133.6,44,120,0,0,23,37,0,0,38,60,59,77
MSTRG.429.1,3,9,6,1,7,0,2,6,2,6,12,2
NM_017863,0,0,0,2,0,0,0,0,0,0,0,0
MSTRG.131.1,199,267,383,305,410,123,444,229,215,231,239,167
NM_001013435,0,0,0,0,0,0,0,0,0,0,0,0
NM_173571_dup5,0,0,0,0,0,0,0,0,0,0,0,0
NM_000266,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.627.1,91,62,85,24,44,31,34,40,64,37,57,61
NR_046657,0,0,3,0,0,2,0,0,0,0,0,6
NM_001168465,317,1391,49,120,401,72,492,380,627,363,654,1532
NM_001168466,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168467,0,0,0,0,0,0,0,0,0,0,0,0
NM_006140,0,0,0,0,0,0,0,0,0,0,0,0
NM_006639,914,931,934,528,948,539,1055,885,835,686,571,554
NM_000117,2422,2390,2540,3037,2773,1110,3613,2750,3599,1371,2286,2915
NM_000116,216,89,114,132,141,11,193,222,97,112,129,204
NM_203391,286,85,70,60,88,69,0,84,135,0,74,98
NM_001011657,0,0,3,0,0,0,4,0,0,0,0,0
MSTRG.105.1,2,10,2,0,3,0,4,0,1,0,0,2
NM_181762,1053,2065,2695,314,0,1210,1244,2455,3070,1394,2458,2055
NM_001205201,0,0,0,0,0,0,0,0,0,0,0,0
